filename,server,serverIP,doclength,concurrency,time,compreq,failreq,tottran,htmltran,reqpersec,timeperreqall,timeperreq,transrate,type
small1_apache2_c_70,Apache/2.4.7,52.38.64.194,11510,70,10.313,10000,0,117830000,115100000,969.67,72.190,1.031,11157.79,small1
small1_apache2_c_700,Apache/2.4.7,52.38.64.194,11510,700,10.592,10000,0,117830000,115100000,944.14,741.417,1.059,10864.05,small1
small1_apache2_c_710,Apache/2.4.7,52.38.64.194,11510,710,10.327,10000,0,117830000,115100000,968.30,733.245,1.033,11142.06,small1
small1_apache2_c_720,Apache/2.4.7,52.38.64.194,11510,720,11.988,10000,0,117830000,115100000,834.20,863.107,1.199,9598.95,small1
small1_apache2_c_730,Apache/2.4.7,52.38.64.194,11510,730,13.372,10000,0,117830000,115100000,747.81,976.183,1.337,8604.93,small1
small1_apache2_c_740,Apache/2.4.7,52.38.64.194,11510,740,10.858,10000,0,117830000,115100000,920.97,803.504,1.086,10597.41,small1
small1_apache2_c_750,Apache/2.4.7,52.38.64.194,11510,750,10.276,10000,0,117830000,115100000,973.17,770.674,1.028,11198.15,small1
small1_apache2_c_760,Apache/2.4.7,52.38.64.194,11510,760,13.342,10000,0,117830000,115100000,749.49,1014.021,1.334,8624.27,small1
small1_apache2_c_770,Apache/2.4.7,52.38.64.194,11510,770,12.679,10000,0,117830000,115100000,788.73,976.258,1.268,9075.74,small1
small1_apache2_c_780,Apache/2.4.7,52.38.64.194,11510,780,14.241,10000,0,117830000,115100000,702.21,1110.776,1.424,8080.24,small1
small1_apache2_c_790,Apache/2.4.7,52.38.64.194,11510,790,10.913,10000,0,117830000,115100000,916.37,862.095,1.091,10544.54,small1
small1_apache2_c_80,Apache/2.4.7,52.38.64.194,11510,80,11.441,10000,0,117830000,115100000,874.05,91.528,1.144,10057.51,small1
small1_apache2_c_800,Apache/2.4.7,52.38.64.194,11510,800,11.001,10000,0,117830000,115100000,909.00,880.088,1.100,10459.72,small1
small1_apache2_c_810,Apache/2.4.7,52.38.64.194,11510,810,12.647,10000,0,117830000,115100000,790.67,1024.446,1.265,9098.12,small1
small1_apache2_c_820,Apache/2.4.7,52.38.64.194,11510,820,11.135,10000,0,117830000,115100000,898.05,913.094,1.114,10333.66,small1
small1_apache2_c_830,Apache/2.4.7,52.38.64.194,11510,830,13.670,10000,0,117830000,115100000,731.52,1134.620,1.367,8417.51,small1
small1_apache2_c_840,Apache/2.4.7,52.38.64.194,11510,840,10.889,10000,0,117830000,115100000,918.34,914.696,1.089,10567.16,small1
small1_apache2_c_850,Apache/2.4.7,52.38.64.194,11510,850,10.676,10000,0,117830000,115100000,936.71,907.428,1.068,10778.61,small1
small1_apache2_c_860,Apache/2.4.7,52.38.64.194,11510,860,11.370,10000,0,117830000,115100000,879.53,977.796,1.137,10120.60,small1
small1_apache2_c_870,Apache/2.4.7,52.38.64.194,11510,870,13.928,10000,0,117830000,115100000,717.98,1211.732,1.393,8261.68,small1
small1_apache2_c_880,Apache/2.4.7,52.38.64.194,11510,880,23.649,10000,0,117830000,115100000,422.86,2081.091,2.365,4865.73,small1
small1_apache2_c_890,Apache/2.4.7,52.38.64.194,11510,890,34.811,10000,0,117830000,115100000,287.27,3098.173,3.481,3305.52,small1
small1_apache2_c_90,Apache/2.4.7,52.38.64.194,11510,90,11.405,10000,0,117830000,115100000,876.80,102.646,1.141,10089.21,small1
small1_apache2_c_900,small1
small1_apache2_c_910,small1
small1_apache2_c_920,small1
small1_apache2_c_930,small1
small1_apache2_c_940,small1
small1_apache2_c_950,small1
small1_apache2_c_960,small1
small1_apache2_c_970,Apache/2.4.7,52.38.64.194,11510,970,25.717,10000,0,117830000,115100000,388.84,2494.579,2.572,4474.35,small1
small1_apache2_c_980,Apache/2.4.7,52.38.64.194,11510,980,35.753,10000,0,117830000,115100000,279.69,3503.834,3.575,3218.39,small1
small1_apache2_c_990,Apache/2.4.7,52.38.64.194,11510,990,32.269,10000,0,117830000,115100000,309.89,3194.662,3.227,3565.88,small1
small1_lighttpd_c_10,small1
small1_lighttpd_c_100,small1
small1_lighttpd_c_1000,small1
small1_lighttpd_c_110,small1
small1_lighttpd_c_120,small1
small1_lighttpd_c_130,small1
small1_lighttpd_c_140,small1
small1_lighttpd_c_150,small1
small1_lighttpd_c_160,small1
small1_lighttpd_c_170,small1
small1_lighttpd_c_180,small1
small1_lighttpd_c_190,small1
small1_lighttpd_c_20,small1
small1_lighttpd_c_200,small1
small1_lighttpd_c_210,small1
small1_lighttpd_c_220,small1
small1_lighttpd_c_230,small1
small1_lighttpd_c_240,small1
small1_lighttpd_c_250,small1
small1_lighttpd_c_260,small1
small1_lighttpd_c_270,small1
small1_lighttpd_c_280,small1
small1_lighttpd_c_290,small1
small1_lighttpd_c_30,small1
small1_lighttpd_c_300,small1
small1_lighttpd_c_310,small1
small1_lighttpd_c_320,small1
small1_lighttpd_c_330,small1
small1_lighttpd_c_340,small1
small1_lighttpd_c_350,small1
small1_lighttpd_c_360,small1
small1_lighttpd_c_370,small1
small1_lighttpd_c_380,small1
small1_lighttpd_c_390,small1
small1_lighttpd_c_40,small1
small1_lighttpd_c_400,small1
small1_lighttpd_c_410,small1
small1_lighttpd_c_420,small1
small1_lighttpd_c_430,small1
small1_lighttpd_c_440,small1
small1_lighttpd_c_450,small1
small1_lighttpd_c_460,small1
small1_lighttpd_c_470,small1
small1_lighttpd_c_480,small1
small1_lighttpd_c_490,small1
small1_lighttpd_c_50,small1
small1_lighttpd_c_500,small1
small1_lighttpd_c_510,small1
small1_lighttpd_c_520,small1
small1_lighttpd_c_530,small1
small1_lighttpd_c_540,small1
small1_lighttpd_c_550,small1
small1_lighttpd_c_560,small1
small1_lighttpd_c_570,small1
small1_lighttpd_c_580,small1
small1_lighttpd_c_590,small1
small1_lighttpd_c_60,small1
small1_lighttpd_c_600,small1
small1_lighttpd_c_610,small1
small1_lighttpd_c_620,small1
small1_lighttpd_c_630,small1
small1_lighttpd_c_640,small1
small1_lighttpd_c_650,small1
small1_lighttpd_c_660,small1
small1_lighttpd_c_670,small1
small1_lighttpd_c_680,small1
small1_lighttpd_c_690,small1
