filename,server,serverIP,doclength,concurrency,time,compreq,failreq,tottran,htmltran,reqpersec,timeperreqall,timeperreq,transrate,type
nano_2676_apache2_c_800,Apache/2.4.7,52.39.167.138,11510,800,12.391,10000,0,117830000,115100000,807.01,991.315,1.239,9286.11,nano
nano_2676_apache2_c_810,Apache/2.4.7,52.39.167.138,11510,810,11.161,10000,0,117830000,115100000,895.96,904.057,1.116,10309.68,nano
nano_2676_apache2_c_820,Apache/2.4.7,52.39.167.138,11510,820,12.017,10000,0,117830000,115100000,832.13,985.425,1.202,9575.16,nano
nano_2676_apache2_c_830,Apache/2.4.7,52.39.167.138,11510,830,11.153,10000,0,117830000,115100000,896.61,925.711,1.115,10317.12,nano
nano_2676_apache2_c_840,Apache/2.4.7,52.39.167.138,11510,840,11.519,10000,0,117830000,115100000,868.15,967.579,1.152,9989.61,nano
nano_2676_apache2_c_850,Apache/2.4.7,52.39.167.138,11510,850,12.524,10000,0,117830000,115100000,798.46,1064.546,1.252,9187.78,nano
nano_2676_apache2_c_860,Apache/2.4.7,52.39.167.138,11510,860,11.445,10000,0,117830000,115100000,873.74,984.279,1.145,10053.94,nano
nano_2676_apache2_c_870,Apache/2.4.7,52.39.167.138,11510,870,12.873,10000,0,117830000,115100000,776.82,1119.954,1.287,8938.71,nano
nano_2676_apache2_c_880,Apache/2.4.7,52.39.167.138,11510,880,12.291,10000,0,117830000,115100000,813.62,1081.587,1.229,9362.18,nano
nano_2676_apache2_c_890,Apache/2.4.7,52.39.167.138,11510,890,12.442,10000,0,117830000,115100000,803.74,1107.323,1.244,9248.50,nano
nano_2676_apache2_c_90,Apache/2.4.7,52.39.167.138,11510,90,10.335,10000,0,117830000,115100000,967.57,93.016,1.034,11133.70,nano
nano_2676_apache2_c_900,Apache/2.4.7,52.39.167.138,11510,900,14.081,10000,0,117830000,115100000,710.20,1267.251,1.408,8172.14,nano
nano_2676_apache2_c_910,Apache/2.4.7,52.39.167.138,11510,910,52.454,10000,0,117830000,115100000,190.64,4773.357,5.245,2193.68,nano
nano_2676_apache2_c_920,nano
nano_2676_apache2_c_930,nano
nano_2676_apache2_c_940,Apache/2.4.7,52.39.167.138,11510,940,13.591,10000,0,117830000,115100000,735.77,1277.566,1.359,8466.43,nano
nano_2676_apache2_c_950,Apache/2.4.7,52.39.167.138,11510,950,16.294,10000,0,117830000,115100000,613.72,1547.941,1.629,7061.96,nano
nano_2676_apache2_c_960,Apache/2.4.7,52.39.167.138,11510,960,24.213,10000,0,117830000,115100000,413.00,2324.475,2.421,4752.28,nano
nano_2676_apache2_c_970,Apache/2.4.7,52.39.167.138,11510,970,45.204,10000,0,117830000,115100000,221.22,4384.817,4.520,2545.52,nano
nano_2676_apache2_c_980,nano
nano_2676_apache2_c_990,nano
nano_2676_lighttpd_c_10,nano
nano_2676_lighttpd_c_100,nano
nano_2676_lighttpd_c_1000,nano
nano_2676_lighttpd_c_110,nano
nano_2676_lighttpd_c_120,nano
nano_2676_lighttpd_c_130,nano
nano_2676_lighttpd_c_140,nano
nano_2676_lighttpd_c_150,nano
nano_2676_lighttpd_c_160,nano
nano_2676_lighttpd_c_170,nano
nano_2676_lighttpd_c_180,nano
nano_2676_lighttpd_c_190,nano
nano_2676_lighttpd_c_20,nano
nano_2676_lighttpd_c_200,nano
nano_2676_lighttpd_c_210,nano
nano_2676_lighttpd_c_220,nano
nano_2676_lighttpd_c_230,nano
nano_2676_lighttpd_c_240,nano
nano_2676_lighttpd_c_250,nano
nano_2676_lighttpd_c_260,nano
nano_2676_lighttpd_c_270,nano
nano_2676_lighttpd_c_280,nano
nano_2676_lighttpd_c_290,nano
nano_2676_lighttpd_c_30,nano
nano_2676_lighttpd_c_300,nano
nano_2676_lighttpd_c_310,nano
nano_2676_lighttpd_c_320,nano
nano_2676_lighttpd_c_330,nano
nano_2676_lighttpd_c_340,nano
nano_2676_lighttpd_c_350,nano
nano_2676_lighttpd_c_360,nano
nano_2676_lighttpd_c_370,nano
nano_2676_lighttpd_c_380,nano
nano_2676_lighttpd_c_390,nano
nano_2676_lighttpd_c_40,nano
nano_2676_lighttpd_c_400,nano
nano_2676_lighttpd_c_410,nano
nano_2676_lighttpd_c_420,nano
nano_2676_lighttpd_c_430,nano
nano_2676_lighttpd_c_440,nano
nano_2676_lighttpd_c_450,nano
nano_2676_lighttpd_c_460,nano
nano_2676_lighttpd_c_470,nano
nano_2676_lighttpd_c_480,nano
nano_2676_lighttpd_c_490,nano
nano_2676_lighttpd_c_50,nano
nano_2676_lighttpd_c_500,nano
nano_2676_lighttpd_c_510,nano
nano_2676_lighttpd_c_520,nano
nano_2676_lighttpd_c_530,nano
nano_2676_lighttpd_c_540,nano
nano_2676_lighttpd_c_550,nano
nano_2676_lighttpd_c_560,nano
nano_2676_lighttpd_c_570,nano
nano_2676_lighttpd_c_580,nano
nano_2676_lighttpd_c_590,nano
nano_2676_lighttpd_c_60,nano
nano_2676_lighttpd_c_600,nano
nano_2676_lighttpd_c_610,nano
nano_2676_lighttpd_c_620,nano
nano_2676_lighttpd_c_630,nano
nano_2676_lighttpd_c_640,nano
nano_2676_lighttpd_c_650,nano
nano_2676_lighttpd_c_660,nano
nano_2676_lighttpd_c_670,nano
nano_2676_lighttpd_c_680,nano
nano_2676_lighttpd_c_690,nano
nano_2676_lighttpd_c_70,nano
nano_2676_lighttpd_c_700,nano
nano_2676_lighttpd_c_710,nano
nano_2676_lighttpd_c_720,nano
nano_2676_lighttpd_c_730,nano
nano_2676_lighttpd_c_740,nano
nano_2676_lighttpd_c_750,nano
nano_2676_lighttpd_c_760,nano
nano_2676_lighttpd_c_770,nano
nano_2676_lighttpd_c_780,nano
nano_2676_lighttpd_c_790,nano
nano_2676_lighttpd_c_80,nano
nano_2676_lighttpd_c_800,nano
nano_2676_lighttpd_c_810,nano
nano_2676_lighttpd_c_820,nano
nano_2676_lighttpd_c_830,nano
nano_2676_lighttpd_c_840,nano
nano_2676_lighttpd_c_850,nano
nano_2676_lighttpd_c_860,nano
nano_2676_lighttpd_c_870,nano
nano_2676_lighttpd_c_880,nano
nano_2676_lighttpd_c_890,nano
nano_2676_lighttpd_c_90,nano
nano_2676_lighttpd_c_900,nano
nano_2676_lighttpd_c_910,nano
