filename,server,serverIP,doclength,concurrency,time,compreq,failreq,tottran,htmltran,reqpersec,timeperreqall,timeperreq,transrate,type
nano2_apache2_c_10,Apache/2.4.7,54.186.67.151,11510,10,21.362,10000,0,117830000,115100000,468.13,21.362,2.136,5386.68,nano2
nano2_apache2_c_100,Apache/2.4.7,54.186.67.151,11510,100,7.868,10000,0,117830000,115100000,1270.91,78.684,0.787,14624.20,nano2
nano2_apache2_c_830,nano2
nano2_apache2_c_840,nano2
nano2_apache2_c_850,nano2
nano2_apache2_c_860,Apache/2.4.7,54.186.67.151,11510,860,28.070,10000,0,117830000,115100000,356.25,2414.044,2.807,4099.30,nano2
nano2_apache2_c_870,Apache/2.4.7,54.186.67.151,11510,870,24.318,10000,0,117830000,115100000,411.23,2115.625,2.432,4731.91,nano2
nano2_apache2_c_880,nano2
nano2_apache2_c_890,nano2
nano2_apache2_c_90,Apache/2.4.7,54.186.67.151,11510,90,7.617,10000,0,117830000,115100000,1312.85,68.553,0.762,15106.76,nano2
nano2_apache2_c_900,Apache/2.4.7,54.186.67.151,11510,900,20.202,10000,0,117830000,115100000,494.99,1818.202,2.020,5695.82,nano2
nano2_apache2_c_910,nano2
nano2_apache2_c_920,Apache/2.4.7,54.186.67.151,11510,920,37.835,10000,0,117830000,115100000,264.30,3480.864,3.784,3041.28,nano2
nano2_apache2_c_930,Apache/2.4.7,54.186.67.151,11510,930,27.157,10000,0,117830000,115100000,368.23,2525.610,2.716,4237.14,nano2
nano2_apache2_c_940,nano2
nano2_apache2_c_950,Apache/2.4.7,54.186.67.151,11510,950,14.431,10000,0,117830000,115100000,692.93,1370.992,1.443,7973.42,nano2
nano2_apache2_c_960,Apache/2.4.7,54.186.67.151,11510,960,19.173,10000,0,117830000,115100000,521.56,1840.643,1.917,6001.47,nano2
nano2_apache2_c_970,Apache/2.4.7,54.186.67.151,11510,970,22.763,10000,0,117830000,115100000,439.30,2208.052,2.276,5054.97,nano2
nano2_apache2_c_980,nano2
nano2_apache2_c_990,nano2
nano2_lighttpd_c_10,nano2
nano2_lighttpd_c_100,nano2
nano2_lighttpd_c_1000,nano2
nano2_lighttpd_c_110,nano2
nano2_lighttpd_c_120,nano2
nano2_lighttpd_c_130,nano2
nano2_lighttpd_c_140,nano2
nano2_lighttpd_c_150,nano2
nano2_lighttpd_c_160,nano2
nano2_lighttpd_c_170,nano2
nano2_lighttpd_c_180,nano2
nano2_lighttpd_c_190,nano2
nano2_lighttpd_c_20,nano2
nano2_lighttpd_c_200,nano2
nano2_lighttpd_c_210,nano2
nano2_lighttpd_c_220,nano2
nano2_lighttpd_c_230,nano2
nano2_lighttpd_c_240,nano2
nano2_lighttpd_c_250,nano2
nano2_lighttpd_c_260,nano2
nano2_lighttpd_c_270,nano2
nano2_lighttpd_c_280,nano2
nano2_lighttpd_c_290,nano2
nano2_lighttpd_c_30,nano2
nano2_lighttpd_c_300,nano2
nano2_lighttpd_c_310,nano2
nano2_lighttpd_c_320,nano2
nano2_lighttpd_c_330,nano2
nano2_lighttpd_c_340,nano2
nano2_lighttpd_c_350,nano2
nano2_lighttpd_c_360,nano2
nano2_lighttpd_c_370,nano2
nano2_lighttpd_c_380,nano2
nano2_lighttpd_c_390,nano2
nano2_lighttpd_c_40,nano2
nano2_lighttpd_c_400,nano2
nano2_lighttpd_c_410,nano2
nano2_lighttpd_c_420,nano2
nano2_lighttpd_c_430,nano2
nano2_lighttpd_c_440,nano2
nano2_lighttpd_c_450,nano2
nano2_lighttpd_c_460,nano2
nano2_lighttpd_c_470,nano2
nano2_lighttpd_c_480,nano2
nano2_lighttpd_c_490,nano2
nano2_lighttpd_c_50,nano2
nano2_lighttpd_c_500,nano2
nano2_lighttpd_c_510,nano2
nano2_lighttpd_c_520,nano2
nano2_lighttpd_c_530,nano2
nano2_lighttpd_c_540,nano2
nano2_lighttpd_c_550,nano2
nano2_lighttpd_c_560,nano2
nano2_lighttpd_c_570,nano2
nano2_lighttpd_c_580,nano2
nano2_lighttpd_c_590,nano2
nano2_lighttpd_c_60,nano2
nano2_lighttpd_c_600,nano2
nano2_lighttpd_c_610,nano2
nano2_lighttpd_c_620,nano2
nano2_lighttpd_c_630,nano2
nano2_lighttpd_c_640,nano2
nano2_lighttpd_c_650,nano2
nano2_lighttpd_c_660,nano2
nano2_lighttpd_c_670,nano2
nano2_lighttpd_c_680,nano2
nano2_lighttpd_c_690,nano2
nano2_lighttpd_c_70,nano2
nano2_lighttpd_c_700,nano2
nano2_lighttpd_c_710,nano2
nano2_lighttpd_c_720,nano2
nano2_lighttpd_c_730,nano2
nano2_lighttpd_c_740,nano2
nano2_lighttpd_c_750,nano2
nano2_lighttpd_c_760,nano2
nano2_lighttpd_c_770,nano2
nano2_lighttpd_c_780,nano2
nano2_lighttpd_c_790,nano2
nano2_lighttpd_c_80,nano2
nano2_lighttpd_c_800,nano2
nano2_lighttpd_c_810,nano2
nano2_lighttpd_c_820,nano2
nano2_lighttpd_c_830,nano2
nano2_lighttpd_c_840,nano2
nano2_lighttpd_c_850,nano2
nano2_lighttpd_c_860,nano2
nano2_lighttpd_c_870,nano2
nano2_lighttpd_c_880,nano2
nano2_lighttpd_c_890,nano2
nano2_lighttpd_c_90,nano2
nano2_lighttpd_c_900,nano2
nano2_lighttpd_c_910,nano2
nano2_lighttpd_c_920,nano2
nano2_lighttpd_c_930,nano2
nano2_lighttpd_c_940,nano2
nano2_lighttpd_c_950,nano2
nano2_lighttpd_c_960,nano2
nano2_lighttpd_c_970,nano2
nano2_lighttpd_c_980,nano2
nano2_lighttpd_c_990,nano2
nano2_nginx_c_10,nginx/1.4.6,54.186.67.151,612,1,2.454,1000,0,853000,612000,407.52,2.454,2.454,339.46,nano2
nano2_nginx_c_100,nginx/1.4.6,54.186.67.151,612,10,0.431,1000,0,853000,612000,2321.45,4.308,0.431,1933.78,nano2
nano2_nginx_c_1000,nginx/1.4.6,54.186.67.151,612,100,0.472,1000,0,853000,612000,2117.35,47.229,0.472,1763.77,nano2
nano2_nginx_c_110,nginx/1.4.6,54.186.67.151,612,11,0.339,1000,0,853000,612000,2952.86,3.725,0.339,2459.75,nano2
nano2_nginx_c_120,nginx/1.4.6,54.186.67.151,612,12,0.310,1000,0,853000,612000,3225.69,3.720,0.310,2687.03,nano2
nano2_nginx_c_130,nginx/1.4.6,54.186.67.151,612,13,0.307,1000,0,853000,612000,3259.01,3.989,0.307,2714.78,nano2
nano2_nginx_c_140,nginx/1.4.6,54.186.67.151,612,14,0.317,1000,0,853000,612000,3153.21,4.440,0.317,2626.65,nano2
nano2_nginx_c_150,nginx/1.4.6,54.186.67.151,612,15,0.305,1000,0,853000,612000,3280.36,4.573,0.305,2732.56,nano2
nano2_nginx_c_160,nginx/1.4.6,54.186.67.151,612,16,0.308,1000,0,853000,612000,3249.76,4.923,0.308,2707.08,nano2
nano2_nginx_c_170,nginx/1.4.6,54.186.67.151,612,17,0.306,1000,0,853000,612000,3268.55,5.201,0.306,2722.73,nano2
nano2_nginx_c_180,nginx/1.4.6,54.186.67.151,612,18,0.310,1000,0,853000,612000,3224.42,5.582,0.310,2685.97,nano2
nano2_nginx_c_190,nginx/1.4.6,54.186.67.151,612,19,0.307,1000,0,853000,612000,3255.66,5.836,0.307,2711.99,nano2
nano2_nginx_c_20,nginx/1.4.6,54.186.67.151,612,2,1.193,1000,0,853000,612000,838.36,2.386,1.193,698.36,nano2
nano2_nginx_c_200,nginx/1.4.6,54.186.67.151,612,20,0.303,1000,0,853000,612000,3295.37,6.069,0.303,2745.07,nano2
nano2_nginx_c_210,nginx/1.4.6,54.186.67.151,612,21,0.303,1000,0,853000,612000,3303.31,6.357,0.303,2751.68,nano2
nano2_nginx_c_220,nginx/1.4.6,54.186.67.151,612,22,0.306,1000,0,853000,612000,3270.37,6.727,0.306,2724.24,nano2
nano2_nginx_c_230,nginx/1.4.6,54.186.67.151,612,23,0.312,1000,0,853000,612000,3200.29,7.187,0.312,2665.86,nano2
nano2_nginx_c_240,nginx/1.4.6,54.186.67.151,612,24,0.311,1000,0,853000,612000,3215.31,7.464,0.311,2678.38,nano2
nano2_nginx_c_250,nginx/1.4.6,54.186.67.151,612,25,0.311,1000,0,853000,612000,3214.77,7.777,0.311,2677.93,nano2
nano2_nginx_c_260,nginx/1.4.6,54.186.67.151,612,26,0.314,1000,0,853000,612000,3179.93,8.176,0.314,2648.91,nano2
nano2_nginx_c_270,nginx/1.4.6,54.186.67.151,612,27,0.310,1000,0,853000,612000,3226.41,8.368,0.310,2687.62,nano2
nano2_nginx_c_280,nginx/1.4.6,54.186.67.151,612,28,0.311,1000,0,853000,612000,3218.25,8.700,0.311,2680.83,nano2
nano2_nginx_c_290,nginx/1.4.6,54.186.67.151,612,29,0.310,1000,0,853000,612000,3223.61,8.996,0.310,2685.29,nano2
nano2_nginx_c_30,nginx/1.4.6,54.186.67.151,612,3,15.798,1000,0,853000,612000,63.30,47.394,15.798,52.73,nano2
nano2_nginx_c_300,nginx/1.4.6,54.186.67.151,612,30,0.315,1000,0,853000,612000,3175.45,9.447,0.315,2645.17,nano2
nano2_nginx_c_310,nginx/1.4.6,54.186.67.151,612,31,0.310,1000,0,853000,612000,3227.68,9.604,0.310,2688.68,nano2
nano2_nginx_c_320,nginx/1.4.6,54.186.67.151,612,32,0.304,1000,0,853000,612000,3288.29,9.731,0.304,2739.18,nano2
nano2_nginx_c_330,nginx/1.4.6,54.186.67.151,612,33,0.302,1000,0,853000,612000,3315.11,9.954,0.302,2761.51,nano2
nano2_nginx_c_340,nginx/1.4.6,54.186.67.151,612,34,0.309,1000,0,853000,612000,3241.43,10.489,0.309,2700.13,nano2
nano2_nginx_c_350,nginx/1.4.6,54.186.67.151,612,35,0.310,1000,0,853000,612000,3225.74,10.850,0.310,2687.07,nano2
nano2_nginx_c_360,nginx/1.4.6,54.186.67.151,612,36,0.307,1000,0,853000,612000,3260.94,11.040,0.307,2716.39,nano2
nano2_nginx_c_370,nginx/1.4.6,54.186.67.151,612,37,0.310,1000,0,853000,612000,3222.33,11.482,0.310,2684.23,nano2
nano2_nginx_c_380,nginx/1.4.6,54.186.67.151,612,38,0.314,1000,0,853000,612000,3186.23,11.926,0.314,2654.15,nano2
nano2_nginx_c_390,nginx/1.4.6,54.186.67.151,612,39,0.324,1000,0,853000,612000,3085.09,12.641,0.324,2569.90,nano2
nano2_nginx_c_40,nginx/1.4.6,54.186.67.151,612,4,0.558,1000,0,853000,612000,1791.37,2.233,0.558,1492.23,nano2
nano2_nginx_c_400,nginx/1.4.6,54.186.67.151,612,40,0.313,1000,0,853000,612000,3198.38,12.506,0.313,2664.28,nano2
nano2_nginx_c_410,nginx/1.4.6,54.186.67.151,612,41,0.306,1000,0,853000,612000,3263.45,12.563,0.306,2718.48,nano2
nano2_nginx_c_420,nginx/1.4.6,54.186.67.151,612,42,0.320,1000,0,853000,612000,3125.30,13.439,0.320,2603.40,nano2
nano2_nginx_c_430,nginx/1.4.6,54.186.67.151,612,43,0.314,1000,0,853000,612000,3184.42,13.503,0.314,2652.65,nano2
nano2_nginx_c_440,nginx/1.4.6,54.186.67.151,612,44,0.329,1000,0,853000,612000,3035.42,14.496,0.329,2528.53,nano2
nano2_nginx_c_450,nginx/1.4.6,54.186.67.151,612,45,0.332,1000,0,853000,612000,3015.75,14.922,0.332,2512.14,nano2
nano2_nginx_c_460,nginx/1.4.6,54.186.67.151,612,46,0.329,1000,0,853000,612000,3041.92,15.122,0.329,2533.94,nano2
nano2_nginx_c_470,nginx/1.4.6,54.186.67.151,612,47,0.320,1000,0,853000,612000,3128.25,15.024,0.320,2605.85,nano2
nano2_nginx_c_480,nginx/1.4.6,54.186.67.151,612,48,0.318,1000,0,853000,612000,3148.68,15.244,0.318,2622.88,nano2
nano2_nginx_c_490,nginx/1.4.6,54.186.67.151,612,49,0.311,1000,0,853000,612000,3219.31,15.221,0.311,2681.71,nano2
nano2_nginx_c_50,nginx/1.4.6,54.186.67.151,612,5,0.448,1000,0,853000,612000,2234.23,2.238,0.448,1861.13,nano2
nano2_nginx_c_500,nginx/1.4.6,54.186.67.151,612,50,0.318,1000,0,853000,612000,3148.34,15.881,0.318,2622.59,nano2
nano2_nginx_c_510,nginx/1.4.6,54.186.67.151,612,51,0.339,1000,0,853000,612000,2949.94,17.288,0.339,2457.32,nano2
nano2_nginx_c_520,nginx/1.4.6,54.186.67.151,612,52,0.330,1000,0,853000,612000,3028.64,17.169,0.330,2522.88,nano2
nano2_nginx_c_530,nginx/1.4.6,54.186.67.151,612,53,0.327,1000,0,853000,612000,3059.35,17.324,0.327,2548.46,nano2
nano2_nginx_c_540,nginx/1.4.6,54.186.67.151,612,54,0.323,1000,0,853000,612000,3094.00,17.453,0.323,2577.33,nano2
nano2_nginx_c_550,nginx/1.4.6,54.186.67.151,612,55,0.353,1000,0,853000,612000,2832.88,19.415,0.353,2359.81,nano2
nano2_nginx_c_560,nginx/1.4.6,54.186.67.151,612,56,0.339,1000,0,853000,612000,2952.36,18.968,0.339,2459.34,nano2
nano2_nginx_c_570,nginx/1.4.6,54.186.67.151,612,57,0.363,1000,0,853000,612000,2756.20,20.681,0.363,2295.93,nano2
nano2_nginx_c_580,nginx/1.4.6,54.186.67.151,612,58,0.256,1000,0,853000,612000,3900.32,14.871,0.256,3249.00,nano2
nano2_nginx_c_590,nginx/1.4.6,54.186.67.151,612,59,0.239,1000,0,853000,612000,4189.62,14.082,0.239,3489.99,nano2
nano2_nginx_c_60,nginx/1.4.6,54.186.67.151,612,6,0.387,1000,0,853000,612000,2583.60,2.322,0.387,2152.16,nano2
nano2_nginx_c_600,nginx/1.4.6,54.186.67.151,612,60,0.235,1000,0,853000,612000,4249.51,14.119,0.235,3539.88,nano2
nano2_nginx_c_610,nginx/1.4.6,54.186.67.151,612,61,0.238,1000,0,853000,612000,4199.35,14.526,0.238,3498.09,nano2
nano2_nginx_c_620,nginx/1.4.6,54.186.67.151,612,62,0.239,1000,0,853000,612000,4178.99,14.836,0.239,3481.14,nano2
nano2_nginx_c_630,nginx/1.4.6,54.186.67.151,612,63,0.355,1000,0,853000,612000,2818.25,22.354,0.355,2347.63,nano2
nano2_nginx_c_640,nginx/1.4.6,54.186.67.151,612,64,0.409,1000,0,853000,612000,2447.17,26.153,0.409,2038.51,nano2
nano2_nginx_c_650,nginx/1.4.6,54.186.67.151,612,65,0.411,1000,0,853000,612000,2432.85,26.718,0.411,2026.58,nano2
nano2_nginx_c_660,nginx/1.4.6,54.186.67.151,612,66,0.416,1000,0,853000,612000,2401.33,27.485,0.416,2000.33,nano2
nano2_nginx_c_670,nginx/1.4.6,54.186.67.151,612,67,0.451,1000,0,853000,612000,2218.64,30.199,0.451,1848.14,nano2
nano2_nginx_c_680,nginx/1.4.6,54.186.67.151,612,68,0.449,1000,0,853000,612000,2227.75,30.524,0.449,1855.73,nano2
nano2_nginx_c_690,nginx/1.4.6,54.186.67.151,612,69,0.452,1000,0,853000,612000,2213.92,31.166,0.452,1844.21,nano2
nano2_nginx_c_70,nginx/1.4.6,54.186.67.151,612,7,0.353,1000,0,853000,612000,2834.99,2.469,0.353,2361.57,nano2
nano2_nginx_c_700,nginx/1.4.6,54.186.67.151,612,70,0.458,1000,0,853000,612000,2183.18,32.063,0.458,1818.61,nano2
nano2_nginx_c_710,nginx/1.4.6,54.186.67.151,612,71,0.451,1000,0,853000,612000,2215.63,32.045,0.451,1845.64,nano2
nano2_nginx_c_720,nginx/1.4.6,54.186.67.151,612,72,0.437,1000,0,853000,612000,2287.37,31.477,0.437,1905.39,nano2
nano2_nginx_c_730,nginx/1.4.6,54.186.67.151,612,73,0.412,1000,0,853000,612000,2426.90,30.080,0.412,2021.62,nano2
nano2_nginx_c_740,nginx/1.4.6,54.186.67.151,612,74,0.405,1000,0,853000,612000,2467.63,29.988,0.405,2055.56,nano2
nano2_nginx_c_750,nginx/1.4.6,54.186.67.151,612,75,0.316,1000,0,853000,612000,3167.29,23.680,0.316,2638.38,nano2
nano2_nginx_c_760,nginx/1.4.6,54.186.67.151,612,76,0.397,1000,0,853000,612000,2516.15,30.205,0.397,2095.97,nano2
nano2_nginx_c_770,nginx/1.4.6,54.186.67.151,612,77,0.419,1000,0,853000,612000,2384.89,32.287,0.419,1986.63,nano2
nano2_nginx_c_780,nginx/1.4.6,54.186.67.151,612,78,0.412,1000,0,853000,612000,2428.80,32.115,0.412,2023.21,nano2
nano2_nginx_c_790,nginx/1.4.6,54.186.67.151,612,79,0.417,1000,0,853000,612000,2397.51,32.951,0.417,1997.15,nano2
nano2_nginx_c_80,nginx/1.4.6,54.186.67.151,612,8,0.344,1000,0,853000,612000,2910.31,2.749,0.344,2424.31,nano2
nano2_nginx_c_800,nginx/1.4.6,54.186.67.151,612,80,0.417,1000,0,853000,612000,2396.33,33.384,0.417,1996.17,nano2
nano2_nginx_c_810,nginx/1.4.6,54.186.67.151,612,81,0.414,1000,0,853000,612000,2415.58,33.532,0.414,2012.19,nano2
nano2_nginx_c_820,nginx/1.4.6,54.186.67.151,612,82,0.417,1000,0,853000,612000,2397.17,34.207,0.417,1996.86,nano2
nano2_nginx_c_830,nginx/1.4.6,54.186.67.151,612,83,0.397,1000,0,853000,612000,2517.62,32.968,0.397,2097.19,nano2
nano2_nginx_c_840,nginx/1.4.6,54.186.67.151,612,84,0.399,1000,0,853000,612000,2504.72,33.537,0.399,2086.45,nano2
nano2_nginx_c_850,nginx/1.4.6,54.186.67.151,612,85,0.406,1000,0,853000,612000,2462.45,34.518,0.406,2051.24,nano2
nano2_nginx_c_860,nginx/1.4.6,54.186.67.151,612,86,0.348,1000,0,853000,612000,2872.80,29.936,0.348,2393.07,nano2
nano2_nginx_c_870,nginx/1.4.6,54.186.67.151,612,87,0.380,1000,0,853000,612000,2630.96,33.068,0.380,2191.61,nano2
nano2_nginx_c_880,nginx/1.4.6,54.186.67.151,612,88,0.348,1000,0,853000,612000,2875.78,30.600,0.348,2395.55,nano2
nano2_nginx_c_890,nginx/1.4.6,54.186.67.151,612,89,0.372,1000,0,853000,612000,2689.31,33.094,0.372,2240.21,nano2
nano2_nginx_c_90,nginx/1.4.6,54.186.67.151,612,9,31.371,1000,0,853000,612000,31.88,282.336,31.371,26.55,nano2
